STATE,OCC_TITLE,median_delta,cpi_delta,adj_delta,num_years
Rhode Island,pharmacists,22.0025,-1.190481,23.47834,10
Rhode Island,pediatricians general,3.888612,-1.190481,5.145333,10
Rhode Island,physicians and surgeons all other,128.0619,-1.190481,130.8207,10
Rhode Island,physician assistants,27.26907,-1.190481,28.80861,10
Rhode Island,registered nurses,13.67391,-1.190481,15.04899,10
Rhode Island,audiologists,28.54869,-1.686512,30.75165,3
Rhode Island,occupational therapists,28.63172,-1.190481,30.18774,10
Rhode Island,physical therapists,7.320664,-1.190481,8.618892,10
Rhode Island,recreational therapists,20.36986,-1.190481,21.82595,9
Rhode Island,respiratory therapists,18.9785,-1.190481,20.41776,10
Rhode Island,speech-language pathologists,16.83406,-1.190481,18.24737,10
Rhode Island,therapists all other,36.35458,-1.190481,38.00403,10
Rhode Island,veterinarians,56.1051,-1.190481,57.99346,10
Rhode Island,medical and clinical laboratory technologists,28.63722,-1.190481,30.19331,10
Rhode Island,medical and clinical laboratory technicians,10.11688,-1.190481,11.44894,10
Rhode Island,dental hygienists,9.332154,-1.190481,10.65472,10
Rhode Island,cardiovascular technologists and technicians,14.11229,-1.190481,15.49268,10
Rhode Island,diagnostic medical sonographers,-0.1722158,-1.190481,1.035378,10
Rhode Island,nuclear medicine technologists,6.986958,-1.190481,8.281154,10
Rhode Island,radiologic technologists and technicians,10.37885,-1.38889,11.93662,5
Rhode Island,emergency medical technicians and paramedics,15.77267,-1.190481,17.17314,10
Rhode Island,dietetic technicians,31.86695,-1.190481,33.46212,10
Rhode Island,pharmacy technicians,5.458291,-1.190481,6.733995,10
Rhode Island,psychiatric technicians,3.139761,-1.190481,4.387426,8
Rhode Island,surgical technologists,14.24919,-1.190481,15.63124,10
Rhode Island,veterinary technologists and technicians,15.36458,-1.190481,16.76013,10
Rhode Island,licensed practical and licensed vocational nurses,18.54515,-1.190481,19.97916,10
Rhode Island,medical records and health information technicians,13.00146,-1.190481,14.36841,10
Rhode Island,opticians dispensing,12.392,-1.190481,13.75157,10
Rhode Island,orthotists and prosthetists,46.03825,-1.984127,48.98258,6
Rhode Island,health technologists and technicians all other,57.64488,-1.190481,59.55187,10
Rhode Island,occupational health and safety specialists,25.23196,-1.190481,26.74686,10
Rhode Island,athletic trainers,17.06655,-1.190481,18.48268,10
Rhode Island,healthcare support occupations,9.981651,-1.190481,11.31208,10
Rhode Island,home health aides,-0.726979,-1.190481,0.4739059,10
Rhode Island,nursing aides orderlies and attendants,3.028037,-1.38889,4.48206,5
Rhode Island,occupational therapist assistants,19.64618,-0.7936538,20.61107,3
Rhode Island,physical therapist aides,4.569563,-1.190481,5.834516,10
Rhode Island,massage therapists,-13.01846,-1.190481,-11.96626,8
Rhode Island,dental assistants,19.42488,-1.190481,20.86954,10
Rhode Island,medical assistants,18.09392,-1.190481,19.52248,10
Rhode Island,medical equipment preparers,22.47858,-1.190481,23.96018,10
Rhode Island,medical transcriptionists,29.52381,-1.190481,31.09063,10
Rhode Island,pharmacy aides,40.31805,-1.190481,42.01544,8
Rhode Island,veterinary assistants and laboratory animal caretakers,7.164307,-1.190481,8.460651,9
Rhode Island,healthcare support workers all other,24.38943,-1.190481,25.89413,10
Rhode Island,protective service occupations,15.74988,-1.190481,17.15009,10
Rhode Island,first-line supervisors/managers of police and detectives,0.375601,-0.7936538,1.185076,3
Rhode Island,first-line supervisors/managers of fire fighting and prevention workers,10.62008,-0.7936538,11.51217,3
Rhode Island,first-line supervisors/managers protective service workers all other,-1.134113,-0.7936538,-0.3368107,3
Rhode Island,fire fighters,8.397933,-0.7936538,9.272109,3
Rhode Island,fire inspectors and investigators,16.43755,-1.190481,17.84607,10
Rhode Island,detectives and criminal investigators,32.90532,-1.190481,34.51306,10
Rhode Island,police and sheriff's patrol officers,15.52521,-1.190481,16.92269,10
Rhode Island,animal control workers,26.50091,-1.190481,28.03116,10
Rhode Island,private detectives and investigators,25.71428,-2.083339,28.37558,7
Rhode Island,security guards,14.71545,-1.190481,16.10314,10
Rhode Island,crossing guards,-8.017883,-1.190481,-6.905203,9
Rhode Island,lifeguards ski patrol and other recreational protective service workers,21.22016,-1.190481,22.68654,10
Rhode Island,protective service workers all other,43.31502,-1.190481,45.04867,8
Rhode Island,food preparation and serving related occupations,15.39295,-1.190481,16.78884,10
Rhode Island,first-line supervisors/managers of food preparation and serving workers,1.111111,-0.7936538,1.926518,3
Rhode Island,cooks fast food,14.11699,-1.190481,15.49744,10
Rhode Island,cooks institution and cafeteria,14.73577,-1.190481,16.12371,10
Rhode Island,cooks restaurant,9.916318,-1.190481,11.24595,10
Rhode Island,cooks short order,18.88942,-1.190481,20.32759,10
Rhode Island,food preparation workers,17.02462,-1.190481,18.44024,10
Rhode Island,bartenders,18.05961,-1.190481,19.48777,10
Rhode Island,combined food preparation and serving workers including fast food,12.38889,-1.190481,13.74843,10
Rhode Island,counter attendants cafeteria food concession and coffee shop,12.8022,-1.190481,14.16673,10
Rhode Island,waiters and waitresses,22.51978,-1.190481,24.00187,10
Rhode Island,food servers nonrestaurant,9.3199,-1.190481,10.64233,10
Rhode Island,dining room and cafeteria attendants and bartender helpers,22.0649,-1.190481,23.54148,10
Rhode Island,dishwashers,18.70824,-1.190481,20.14422,10
Rhode Island,hosts and hostesses restaurant lounge and coffee shop,13.5527,-1.190481,14.92632,10
Rhode Island,food preparation and serving related workers all other,26.6438,-1.190481,28.17578,10
Rhode Island,building and grounds cleaning and maintenance occupations,9.240659,-1.190481,10.56211,10
Rhode Island,first-line supervisors/managers of housekeeping and janitorial workers,13.12137,-0.7936538,14.03364,3
Rhode Island,first-line supervisors/managers of landscaping lawn service and groundskeeping workers,4.600432,-0.7936538,5.44398,3
Rhode Island,janitors and cleaners except maids and housekeeping cleaners,1.054767,-1.190481,2.277203,10
Rhode Island,maids and housekeeping cleaners,5.839746,-1.190481,7.120067,10
Rhode Island,building cleaning workers all other,0,0,0,1
Rhode Island,pest control workers,23.07692,-1.190481,24.56575,10
Rhode Island,landscaping and groundskeeping workers,14.22447,-1.190481,15.60622,10
Rhode Island,tree trimmers and pruners,27.02703,-1.190481,28.56365,9
Rhode Island,grounds maintenance workers all other,3.865653,-0.7936538,4.70328,3
Rhode Island,personal care and service occupations,11.51376,-1.190481,12.86272,10
Rhode Island,first-line supervisors/managers of personal service workers,-4.315476,-0.7936538,-3.54383,3
Rhode Island,nonfarm animal caretakers,-5.842063,-1.190481,-4.703052,10
Rhode Island,motion picture projectionists,-13.97501,-1.686512,-12.50079,4
Rhode Island,ushers lobby attendants and ticket takers,25.72759,-1.190481,27.24849,10
Rhode Island,amusement and recreation attendants,18.21375,-1.190481,19.64375,10
Rhode Island,locker room coatroom and dressing room attendants,9.94183,-1.190481,11.27177,8
Rhode Island,embalmers,1.092593,-2.083339,3.232661,8
Rhode Island,funeral attendants,10.50228,-1.190481,11.83901,4
Rhode Island,barbers,3.354839,-0.5952441,3.979969,2
Rhode Island,hairdressers hairstylists and cosmetologists,-0.5591055,-1.190481,0.6438083,10
Rhode Island,manicurists and pedicurists,6.10438,-1.190481,7.3879,10
Rhode Island,skin care specialists,-13.58279,-0.7936538,-12.88588,3
Rhode Island,baggage porters and bellhops,23.96061,-1.190481,25.46014,10
Rhode Island,concierges,21.97994,-1.190481,23.4555,7
Rhode Island,tour guides and escorts,22.0438,-1.190481,23.52014,10
Rhode Island,child care workers,4.833984,-0.7936538,5.679419,3
Rhode Island,personal and home care aides,-0.810081,-0.7936538,-0.01016337,3
Rhode Island,fitness trainers and aerobics instructors,67.59444,-1.190481,69.62179,10
Rhode Island,recreation workers,21.82845,-1.190481,23.30219,10
Rhode Island,residential advisors,-11.51294,-1.190481,-10.44254,10
